repository,issue_number,issue_url,state,decision,decision_provenance
QuivrHQ/quivr,2125,https://github.com/QuivrHQ/quivr/issues/2125,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2126,https://github.com/QuivrHQ/quivr/issues/2126,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2127,https://github.com/QuivrHQ/quivr/issues/2127,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2128,https://github.com/QuivrHQ/quivr/issues/2128,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2138,https://github.com/QuivrHQ/quivr/issues/2138,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2142,https://github.com/QuivrHQ/quivr/issues/2142,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2146,https://github.com/QuivrHQ/quivr/issues/2146,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2149,https://github.com/QuivrHQ/quivr/issues/2149,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2150,https://github.com/QuivrHQ/quivr/issues/2150,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2184,https://github.com/QuivrHQ/quivr/issues/2184,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2204,https://github.com/QuivrHQ/quivr/issues/2204,closed,Include,Present in released 654-issue dataset
QuivrHQ/quivr,2217,https://github.com/QuivrHQ/quivr/issues/2217,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2237,https://github.com/QuivrHQ/quivr/issues/2237,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2259,https://github.com/QuivrHQ/quivr/issues/2259,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2262,https://github.com/QuivrHQ/quivr/issues/2262,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2263,https://github.com/QuivrHQ/quivr/issues/2263,closed,Include,Present in released 654-issue dataset
QuivrHQ/quivr,2266,https://github.com/QuivrHQ/quivr/issues/2266,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2267,https://github.com/QuivrHQ/quivr/issues/2267,closed,Include,Present in released 654-issue dataset
QuivrHQ/quivr,2269,https://github.com/QuivrHQ/quivr/issues/2269,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2270,https://github.com/QuivrHQ/quivr/issues/2270,closed,Include,Present in released 654-issue dataset
QuivrHQ/quivr,2272,https://github.com/QuivrHQ/quivr/issues/2272,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2291,https://github.com/QuivrHQ/quivr/issues/2291,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2299,https://github.com/QuivrHQ/quivr/issues/2299,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2301,https://github.com/QuivrHQ/quivr/issues/2301,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2320,https://github.com/QuivrHQ/quivr/issues/2320,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2321,https://github.com/QuivrHQ/quivr/issues/2321,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2322,https://github.com/QuivrHQ/quivr/issues/2322,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2330,https://github.com/QuivrHQ/quivr/issues/2330,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2332,https://github.com/QuivrHQ/quivr/issues/2332,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2334,https://github.com/QuivrHQ/quivr/issues/2334,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2336,https://github.com/QuivrHQ/quivr/issues/2336,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2348,https://github.com/QuivrHQ/quivr/issues/2348,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2350,https://github.com/QuivrHQ/quivr/issues/2350,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2351,https://github.com/QuivrHQ/quivr/issues/2351,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2352,https://github.com/QuivrHQ/quivr/issues/2352,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2354,https://github.com/QuivrHQ/quivr/issues/2354,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2356,https://github.com/QuivrHQ/quivr/issues/2356,closed,Include,Present in released 654-issue dataset
QuivrHQ/quivr,2358,https://github.com/QuivrHQ/quivr/issues/2358,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2359,https://github.com/QuivrHQ/quivr/issues/2359,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2362,https://github.com/QuivrHQ/quivr/issues/2362,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2366,https://github.com/QuivrHQ/quivr/issues/2366,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2375,https://github.com/QuivrHQ/quivr/issues/2375,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2376,https://github.com/QuivrHQ/quivr/issues/2376,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2383,https://github.com/QuivrHQ/quivr/issues/2383,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2384,https://github.com/QuivrHQ/quivr/issues/2384,closed,Include,Present in released 654-issue dataset
QuivrHQ/quivr,2389,https://github.com/QuivrHQ/quivr/issues/2389,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2390,https://github.com/QuivrHQ/quivr/issues/2390,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2395,https://github.com/QuivrHQ/quivr/issues/2395,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2396,https://github.com/QuivrHQ/quivr/issues/2396,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2397,https://github.com/QuivrHQ/quivr/issues/2397,closed,Include,Present in released 654-issue dataset
QuivrHQ/quivr,2401,https://github.com/QuivrHQ/quivr/issues/2401,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2404,https://github.com/QuivrHQ/quivr/issues/2404,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2405,https://github.com/QuivrHQ/quivr/issues/2405,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2406,https://github.com/QuivrHQ/quivr/issues/2406,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2407,https://github.com/QuivrHQ/quivr/issues/2407,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2408,https://github.com/QuivrHQ/quivr/issues/2408,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2412,https://github.com/QuivrHQ/quivr/issues/2412,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2418,https://github.com/QuivrHQ/quivr/issues/2418,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2454,https://github.com/QuivrHQ/quivr/issues/2454,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2464,https://github.com/QuivrHQ/quivr/issues/2464,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2468,https://github.com/QuivrHQ/quivr/issues/2468,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2478,https://github.com/QuivrHQ/quivr/issues/2478,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2484,https://github.com/QuivrHQ/quivr/issues/2484,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2486,https://github.com/QuivrHQ/quivr/issues/2486,closed,Include,Present in released 654-issue dataset
QuivrHQ/quivr,2496,https://github.com/QuivrHQ/quivr/issues/2496,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2500,https://github.com/QuivrHQ/quivr/issues/2500,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2545,https://github.com/QuivrHQ/quivr/issues/2545,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2546,https://github.com/QuivrHQ/quivr/issues/2546,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2547,https://github.com/QuivrHQ/quivr/issues/2547,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2554,https://github.com/QuivrHQ/quivr/issues/2554,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2559,https://github.com/QuivrHQ/quivr/issues/2559,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2560,https://github.com/QuivrHQ/quivr/issues/2560,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2583,https://github.com/QuivrHQ/quivr/issues/2583,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2585,https://github.com/QuivrHQ/quivr/issues/2585,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2588,https://github.com/QuivrHQ/quivr/issues/2588,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2594,https://github.com/QuivrHQ/quivr/issues/2594,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2595,https://github.com/QuivrHQ/quivr/issues/2595,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2596,https://github.com/QuivrHQ/quivr/issues/2596,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2599,https://github.com/QuivrHQ/quivr/issues/2599,closed,Include,Present in released 654-issue dataset
QuivrHQ/quivr,2617,https://github.com/QuivrHQ/quivr/issues/2617,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2631,https://github.com/QuivrHQ/quivr/issues/2631,closed,Include,Present in released 654-issue dataset
QuivrHQ/quivr,2639,https://github.com/QuivrHQ/quivr/issues/2639,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2667,https://github.com/QuivrHQ/quivr/issues/2667,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2669,https://github.com/QuivrHQ/quivr/issues/2669,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2677,https://github.com/QuivrHQ/quivr/issues/2677,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2678,https://github.com/QuivrHQ/quivr/issues/2678,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2686,https://github.com/QuivrHQ/quivr/issues/2686,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2691,https://github.com/QuivrHQ/quivr/issues/2691,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2694,https://github.com/QuivrHQ/quivr/issues/2694,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2703,https://github.com/QuivrHQ/quivr/issues/2703,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2713,https://github.com/QuivrHQ/quivr/issues/2713,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2777,https://github.com/QuivrHQ/quivr/issues/2777,closed,Include,Present in released 654-issue dataset
QuivrHQ/quivr,2782,https://github.com/QuivrHQ/quivr/issues/2782,closed,Include,Present in released 654-issue dataset
QuivrHQ/quivr,2784,https://github.com/QuivrHQ/quivr/issues/2784,closed,Include,Present in released 654-issue dataset
QuivrHQ/quivr,2794,https://github.com/QuivrHQ/quivr/issues/2794,closed,Include,Present in released 654-issue dataset
QuivrHQ/quivr,2885,https://github.com/QuivrHQ/quivr/issues/2885,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2938,https://github.com/QuivrHQ/quivr/issues/2938,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
